,Iteration,Cor_train,test_RMSE,Cor_is,training_RMSE
62,62000.0,0.9665864672147114,7.7199907302856445,0.8368023150871627,2.8053090572357178
63,63000.0,0.9706133180712483,7.038874626159668,0.8407826696623205,2.6530096530914307
64,64000.0,0.9711290654094463,7.513699054718018,0.8345010380656976,2.6273465156555176
65,65000.0,0.9693850168793853,7.279825210571289,0.8358991836574513,2.7074742317199707
66,66000.0,0.9695893259014783,7.200947284698486,0.8277829282694775,2.686708688735962
67,67000.0,0.9754570529050403,7.57981538772583,0.8324956159057119,2.4190449714660645
68,68000.0,0.9709116475441236,7.835313320159912,0.8260057810657022,2.659015655517578
69,69000.0,0.9648947810857847,7.282608509063721,0.8265613980840084,2.831801652908325
70,70000.0,0.9716738814792972,7.089633941650391,0.8370290982149319,2.5397861003875732
71,71000.0,0.9708845661990179,7.087644100189209,0.8343718454020721,2.5713350772857666
72,72000.0,0.9711974089148755,7.783746719360352,0.8286549049124458,2.5889670848846436
73,73000.0,0.9703743992219072,7.412789344787598,0.8199907084772753,2.67842960357666
74,74000.0,0.9728992071487892,7.555335998535156,0.8286763040680318,2.5230326652526855
75,75000.0,0.9652650375818331,7.104995250701904,0.8288264487481856,2.818601608276367
76,76000.0,0.9690046076582556,7.23081636428833,0.8287691213542322,2.6491196155548096
77,77000.0,0.9724227454746962,7.373088836669922,0.8245637025235064,2.441408634185791
78,78000.0,0.9690196453851083,7.60243558883667,0.8276524249319028,2.667930841445923
79,79000.0,0.9713551883059479,7.746316909790039,0.8264710702195687,2.565716505050659
80,80000.0,0.9715626717403427,7.520628452301025,0.8217711921767704,2.5367767810821533
81,81000.0,0.9746508147333585,7.34435510635376,0.8246206168257323,2.465719223022461
82,82000.0,0.9705878154841365,7.505839824676514,0.8156887857044249,2.628624439239502
83,83000.0,0.974891428408229,7.571335315704346,0.8261476794112529,2.521820545196533
84,84000.0,0.9755762051325965,7.309399127960205,0.8220115586429452,2.4147777557373047
85,85000.0,0.9712273635265797,7.280120849609375,0.8218299270455551,2.5589101314544678
86,86000.0,0.9711144723731238,7.284509658813477,0.8207928770644366,2.6027157306671143
87,87000.0,0.9705354185470008,7.383709907531738,0.823953698308199,2.462214946746826
88,88000.0,0.9707320352790986,7.705691337585449,0.8243417652497197,2.528378486633301
89,89000.0,0.9732088539360741,7.804963111877441,0.8175269996663662,2.444549560546875
90,90000.0,0.9698051343180168,7.846839427947998,0.8132721065433753,2.6118032932281494
91,91000.0,0.9773573201338446,7.658892631530762,0.8095883743895784,2.309159517288208
92,92000.0,0.9733230385564673,7.889587879180908,0.8182253208176825,2.5411298274993896
93,93000.0,0.9751926678551148,7.763933181762695,0.814461780004613,2.4434945583343506
94,94000.0,0.9727352267065078,8.021939277648926,0.8086156483592459,2.511131763458252
95,95000.0,0.9729177410930218,7.580893039703369,0.8167539960600478,2.5196316242218018
96,96000.0,0.9724392781955558,7.9755330085754395,0.8106448940130588,2.5282390117645264
97,97000.0,0.9709170893804826,7.628105640411377,0.8099992216147637,2.543074369430542
98,98000.0,0.9735431108410972,7.4246368408203125,0.8078694926520831,2.5381860733032227
99,99000.0,0.9729557637595332,8.007490158081055,0.8070718269082316,2.529054641723633
100,100000.0,0.9727748981979969,7.459825038909912,0.812567163963367,2.4405014514923096
101,101000.0,0.9724705520643211,7.824974536895752,0.8221067258000062,2.5839271545410156
102,102000.0,0.9765908141193674,7.648483753204346,0.8183901191641808,2.338641881942749
103,103000.0,0.969141243708331,7.926153659820557,0.8187774422153995,2.6774020195007324
104,104000.0,0.9720445716402519,7.719496726989746,0.8091042948779504,2.4861536026000977
105,105000.0,0.9759387735987018,7.242493629455566,0.8072602001833483,2.448086738586426
106,106000.0,0.9731275740099651,7.752766132354736,0.8031357972549171,2.419417381286621
107,107000.0,0.9752053666165577,7.930337429046631,0.794610453552303,2.4063117504119873
108,108000.0,0.973148011458394,7.624205112457275,0.7991709592062843,2.5628926753997803
109,109000.0,0.97402477231102,7.463069438934326,0.8105511484504934,2.3978872299194336
110,110000.0,0.9753974297316247,7.535294055938721,0.814717638214513,2.3660519123077393
111,111000.0,0.9751216634722755,7.931620121002197,0.8061708997678714,2.40944766998291
112,112000.0,0.9759565294123967,7.541869163513184,0.8124941854830086,2.352071523666382
113,113000.0,0.9731019416266447,7.147244453430176,0.811123691252936,2.4491307735443115
114,114000.0,0.9769196001928532,7.465473175048828,0.8101640437515073,2.3754050731658936
115,115000.0,0.9667953557455645,7.777749061584473,0.8054054385783276,2.724595546722412
116,116000.0,0.968063314783296,7.857026100158691,0.8065025565172009,2.6425750255584717
117,117000.0,0.9715710051712256,8.049093246459961,0.8004338528582055,2.453439712524414
118,118000.0,0.9750379964180335,7.8652873039245605,0.7950304159393817,2.466395139694214
119,119000.0,0.9752200852400004,7.372347354888916,0.8077135758145408,2.5870554447174072
120,120000.0,0.9779232999889774,7.6827168464660645,0.7948153195147093,2.3560900688171387
121,121000.0,0.9769433965084373,7.869517803192139,0.8057275126520983,2.3846139907836914
122,122000.0,0.9718715721374259,7.696232795715332,0.8021224840098697,2.552109718322754
123,123000.0,0.9753407064010248,7.4599480628967285,0.8019882833489583,2.2764172554016113
124,124000.0,0.978196364297753,7.6714186668396,0.7977974990052513,2.3453004360198975
125,125000.0,0.9775079138930397,7.531477451324463,0.8099353153000983,2.3389647006988525
126,126000.0,0.9802799457295095,8.086053848266602,0.7972161817069486,2.1009817123413086
127,127000.0,0.9725852333161008,7.26639986038208,0.7995398549930987,2.518507242202759
128,128000.0,0.9779516963658496,7.478800296783447,0.803119903149574,2.2433741092681885
129,129000.0,0.9718723292777933,7.688828468322754,0.804468995317899,2.5616343021392822
130,130000.0,0.9779413054775711,7.612875461578369,0.8070557677881921,2.2911226749420166
131,131000.0,0.9767357892917008,7.735777378082275,0.8031244090409412,2.2577667236328125
132,132000.0,0.9798336246644611,7.829078674316406,0.8040652994787181,2.2309024333953857
133,133000.0,0.9733056191886239,7.481229782104492,0.8022212766421283,2.4078853130340576
134,134000.0,0.9791835371019967,7.726426601409912,0.8050588145893613,2.229600667953491
135,135000.0,0.9744179617544264,7.572910785675049,0.8032227535425542,2.39382004737854
136,136000.0,0.9768141269568809,7.812435150146484,0.7940681807804547,2.2229087352752686
137,137000.0,0.9757245381406279,7.508458614349365,0.8064552310146389,2.362638473510742
138,138000.0,0.9773373869363936,7.807908058166504,0.7999051173181911,2.218153715133667
139,139000.0,0.9793483465961181,7.494179725646973,0.7971960518943713,2.1872615814208984
140,140000.0,0.9778954659417964,7.78770112991333,0.7916217152233327,2.290818691253662
141,141000.0,0.9767014466834233,7.708563804626465,0.7968629048609321,2.3242485523223877
142,142000.0,0.9794118256750153,7.789618015289307,0.7964085335949118,2.199751377105713
143,143000.0,0.9771748570224863,7.907521724700928,0.7941281926689171,2.2577056884765625
144,144000.0,0.979782502700473,7.8499836921691895,0.7952867262213202,2.187797784805298
145,145000.0,0.9779336242392799,8.093069076538086,0.7978654693727167,2.2625391483306885
146,146000.0,0.9800772164529837,7.6901140213012695,0.8013727377131028,2.1180665493011475
147,147000.0,0.9773392635380993,7.73069953918457,0.7971269309778595,2.2541801929473877
148,148000.0,0.9778446500321271,7.5719380378723145,0.7973899299685286,2.2319984436035156
149,149000.0,0.9779852006046911,7.712991237640381,0.7952171398803087,2.217021942138672
150,150000.0,0.9814461734624806,7.69881534576416,0.7979509652747099,1.9882798194885254
151,151000.0,0.9780003090870084,7.6164374351501465,0.7998707542476506,2.248809337615967
152,152000.0,0.9774698078403026,8.10750675201416,0.7930355263674017,2.334845542907715
153,153000.0,0.9795308251571435,7.850029468536377,0.799954463222334,2.15901517868042
154,154000.0,0.9761908992758828,7.807586193084717,0.795760007237154,2.3274638652801514
155,155000.0,0.9787475321194647,7.665881156921387,0.7946229695917134,2.1769661903381348
156,156000.0,0.9759879865961811,7.731736660003662,0.8017894915474257,2.3380517959594727
157,157000.0,0.9785378043444594,7.860533714294434,0.7987836150901214,2.19050669670105
158,158000.0,0.9780648568505346,7.731662750244141,0.798549501544483,2.1840786933898926
159,159000.0,0.9792857505621448,7.6685590744018555,0.8022135626003005,2.193589687347412
160,160000.0,0.9812876315684744,7.576752185821533,0.7976428673394388,2.003535032272339
161,161000.0,0.9784459375272114,7.934579849243164,0.7958061275499382,2.2114083766937256
162,162000.0,0.9802961011801868,8.027353286743164,0.7908172691229512,2.068502426147461
163,163000.0,0.9788263305857509,8.026315689086914,0.7915744417650321,2.203101634979248
164,164000.0,0.9754750824605297,7.902669906616211,0.7973305355522438,2.372276782989502
165,165000.0,0.9815099931736296,7.5297017097473145,0.8028426931901821,2.0872247219085693
166,166000.0,0.9787970337393465,7.64314079284668,0.8019734336953591,2.2303123474121094
167,167000.0,0.9820508445433568,7.6386613845825195,0.8013761572595034,2.0673530101776123
168,168000.0,0.9784518058884697,8.011913299560547,0.7947109305484152,2.227783441543579
169,169000.0,0.9771586706192869,7.809855937957764,0.791760562993599,2.2798097133636475
170,170000.0,0.9796648871471206,7.779116630554199,0.7989465332851957,2.1858487129211426
171,171000.0,0.9780162084874869,7.660224437713623,0.7995261871206581,2.1957614421844482
172,172000.0,0.9795754585487629,7.83376407623291,0.7969487912875672,2.2706422805786133
173,173000.0,0.9808854486599795,7.808233261108398,0.7989714197492599,2.1421761512756348
174,174000.0,0.9821266487537196,7.760021686553955,0.7994966208459601,2.1088497638702393
175,175000.0,0.9817158473376472,7.8056159019470215,0.7951065483596129,2.0906410217285156
176,176000.0,0.9791158929223733,8.142394065856934,0.7944077307835994,2.181644916534424
177,177000.0,0.9814696050878104,7.654877185821533,0.8036100506140935,2.048989772796631
178,178000.0,0.9775054492395723,8.090703964233398,0.7958881815552189,2.2595407962799072
179,179000.0,0.9804143943187176,8.07419204711914,0.7945709904366864,2.0743064880371094
180,180000.0,0.980298741257695,7.635169506072998,0.8010383019538307,2.1288843154907227
181,181000.0,0.9817674775963529,7.670464992523193,0.8011567334482758,2.012941837310791
182,182000.0,0.980690083256738,7.758263111114502,0.7986029904610332,2.0646471977233887
183,183000.0,0.982552895613507,7.806046485900879,0.799702339920526,2.062539577484131
184,184000.0,0.9826485761549105,7.767899990081787,0.8030226704721068,2.0238242149353027
185,185000.0,0.9836383616080422,7.781676292419434,0.7999441251428929,1.9547556638717651
186,186000.0,0.9821180847436172,7.7393012046813965,0.7950909188746681,2.0010569095611572
187,187000.0,0.9812545417477365,7.727175235748291,0.7945318069144525,2.036106824874878
188,188000.0,0.9821879449801638,7.7043538093566895,0.7967956331785441,2.096367835998535
189,189000.0,0.9820838056466339,7.631357192993164,0.7966111509730224,2.0139307975769043
190,190000.0,0.9795293014708546,7.526334762573242,0.7942776624484887,2.153857946395874
191,191000.0,0.9827371616518344,7.893285751342773,0.7927274754137893,2.0259408950805664
192,192000.0,0.9820714515258767,7.833255290985107,0.7973130000894105,2.022326946258545
193,193000.0,0.9800007073765574,7.715459823608398,0.7984092695657198,2.122823715209961
194,194000.0,0.9814295692534185,7.771211624145508,0.7936276683840386,2.1040406227111816
195,195000.0,0.9814048996251482,7.626486301422119,0.8012800856647974,2.133296251296997
196,196000.0,0.9802029389905105,7.568976402282715,0.7980531587172216,2.093641757965088
197,197000.0,0.9807545666447528,7.871440887451172,0.7989515202270785,2.061134099960327
198,198000.0,0.9813043577435617,7.9543938636779785,0.7921833934390974,2.0767881870269775
199,199000.0,0.9824377385620908,7.691568374633789,0.795401596812234,2.001601219177246
200,200000.0,0.9814130963816742,7.856307506561279,0.7962677473717139,2.062795877456665
201,201000.0,0.9809477177305413,8.033564567565918,0.796292590496132,2.1073479652404785
202,202000.0,0.9815536357547142,7.655403137207031,0.7961150419633,2.0604164600372314
203,203000.0,0.9833498656897366,7.743134498596191,0.7944541854602774,1.9981074333190918
204,204000.0,0.981264434743793,7.8487653732299805,0.7966811363405469,2.066662549972534
205,205000.0,0.9822623433859995,7.674431800842285,0.7956139236644142,2.0226669311523438
206,206000.0,0.9830229415043044,7.742245674133301,0.7939240341257247,2.030945062637329
207,207000.0,0.981017753507988,7.76763391494751,0.7919373165838127,2.0512077808380127
208,208000.0,0.9788996588876919,7.970846176147461,0.7900758666229153,2.14133358001709
209,209000.0,0.9817582976179211,7.568967342376709,0.7910399303976045,2.1168766021728516
210,210000.0,0.9828841704683706,7.695420742034912,0.7967975793378501,2.0667526721954346
211,211000.0,0.9811825189552117,7.642960071563721,0.7982497665891051,2.094724178314209
212,212000.0,0.9804065251881529,7.703173637390137,0.7970112323201527,2.137481212615967
213,213000.0,0.9815686589888802,7.828760623931885,0.7976171499034962,2.083796977996826
214,214000.0,0.9769007637849851,7.809886932373047,0.7953015319280482,2.267249584197998
215,215000.0,0.9808681352532679,7.638067245483398,0.7996448824363935,2.0786991119384766
216,216000.0,0.9789355764128712,7.905142784118652,0.8005681589407584,2.2164394855499268
217,217000.0,0.9806874722730962,7.6807332038879395,0.7946851254352321,2.0565035343170166
218,218000.0,0.9825267473380113,7.947150230407715,0.7969399271799231,2.026852607727051
219,219000.0,0.9813193957026429,7.774703025817871,0.7912399474724767,2.0920286178588867
220,220000.0,0.9832786512247291,7.866174697875977,0.7940867547973054,2.0384085178375244
221,221000.0,0.9847523308558459,7.6372971534729,0.7971566110293138,1.9027976989746094
222,222000.0,0.9839030077323728,7.648657321929932,0.7957433910609668,1.9287077188491821
223,223000.0,0.9813699921365128,7.726221084594727,0.7945424447048881,2.050191640853882
224,224000.0,0.9793922655643763,7.624216079711914,0.7945260081018981,2.2330708503723145
225,225000.0,0.9802623254017463,7.809436798095703,0.7917003854551886,2.120124101638794
226,226000.0,0.9819524528173885,7.670462608337402,0.801250496715405,1.9808125495910645
227,227000.0,0.9830549613167823,7.582444190979004,0.7945881333002316,1.995586633682251
228,228000.0,0.9805537151095476,7.567076206207275,0.7950331131115687,2.103891611099243
229,229000.0,0.9836289830721179,7.803173542022705,0.7940355385942239,1.9605902433395386
230,230000.0,0.9812762660125532,7.649066925048828,0.7961305794814008,2.1044259071350098
231,231000.0,0.9812163237190173,7.636850357055664,0.7961131791813133,2.0994038581848145
232,232000.0,0.9827857476591122,7.934360027313232,0.7927896240423478,1.9957293272018433
233,233000.0,0.985009662998469,8.013710975646973,0.796368725326866,1.9445936679840088
234,234000.0,0.9756595480116792,7.867681980133057,0.7931259220620732,2.3801400661468506
235,235000.0,0.9842108926290347,7.570797920227051,0.7947832524183917,1.9024673700332642
236,236000.0,0.9852974688607443,7.696818828582764,0.7933346190001487,1.909379243850708
237,237000.0,0.9819436103553992,7.651399612426758,0.7971431634797287,2.0979058742523193
238,238000.0,0.9757649187332341,7.8055596351623535,0.7979743733456065,2.318533420562744
239,239000.0,0.9827941446348252,7.6940460205078125,0.7979417721821666,1.9864445924758911
240,240000.0,0.9821416334524571,7.837613105773926,0.790838565421856,2.016204595565796
241,241000.0,0.9825472001114135,7.6092119216918945,0.7961943328524929,1.9998137950897217
242,242000.0,0.9836339772347076,7.857367038726807,0.7970670093853744,1.948716163635254
243,243000.0,0.9773187831999174,7.774275779724121,0.7948174589460623,2.2300236225128174
244,244000.0,0.9804153615820128,7.900997638702393,0.7959798672802175,2.060605764389038
245,245000.0,0.9760890767718852,7.881536483764648,0.7981621125526781,2.3124516010284424
246,246000.0,0.9819068929989887,7.885138511657715,0.7948904051233616,2.0170533657073975
247,247000.0,0.9853494445266278,7.468221664428711,0.7931531386853771,1.8703089952468872
248,248000.0,0.9814686076693085,7.696348190307617,0.7966231528389067,2.151960849761963
249,249000.0,0.982810844827642,7.749076843261719,0.7927189691546657,2.0034847259521484
250,250000.0,0.9843477413747275,7.910192012786865,0.8014007841631611,1.953133225440979
251,251000.0,0.9736393919825501,7.619540214538574,0.79829913529153,2.38677978515625
252,252000.0,0.9820576032771295,7.724383354187012,0.7932384479355075,2.0024077892303467
253,253000.0,0.9836438116540873,7.694102764129639,0.7963258611314944,1.9057711362838745
254,254000.0,0.9808701658351356,7.702620983123779,0.7934388929561925,1.9478925466537476
255,255000.0,0.9804496842563789,7.79278039932251,0.7948401583190583,2.009091854095459
256,256000.0,0.9744398756198642,7.660616397857666,0.7973063882163618,2.467710494995117
257,257000.0,0.9800331068291978,7.760772228240967,0.799815450494853,2.1912851333618164
258,258000.0,0.9795939469332595,7.758378982543945,0.7948684940639946,2.248703956604004
259,259000.0,0.983275209896919,7.689573764801025,0.7975426157955267,1.9721264839172363
260,260000.0,0.9796023522378297,7.723404407501221,0.7938999623827707,2.195300817489624
261,261000.0,0.9813411694953864,7.869699001312256,0.7989039730862733,2.058847665786743
262,262000.0,0.9789935382649916,7.754415035247803,0.79905772121528,2.155344247817993
263,263000.0,0.9832107619117187,7.75645637512207,0.7981112405956532,1.9755983352661133
264,264000.0,0.9818654583652869,7.554830074310303,0.8038809930901517,2.0515382289886475
265,265000.0,0.9849817536621535,7.749391078948975,0.7945110511762034,1.8992738723754883
266,266000.0,0.9850426480157924,7.919917583465576,0.7949282694454072,1.8532694578170776
267,267000.0,0.9844884832038078,7.673382759094238,0.7962377854252382,1.8569109439849854
268,268000.0,0.9826129712851521,7.675461292266846,0.7990239380958185,1.9579468965530396
269,269000.0,0.9765017070407127,7.706363677978516,0.8014349733717384,2.295044422149658
270,270000.0,0.9827840649702771,7.718033313751221,0.7926178569832044,1.9732346534729004
271,271000.0,0.9851577839602924,7.799347877502441,0.7931888704224007,1.90768301486969
272,272000.0,0.9802522206676618,7.774001598358154,0.7981537971413005,2.07271671295166
273,273000.0,0.9838775560640257,7.82957124710083,0.7929651245483061,1.965246319770813
274,274000.0,0.9801992298841369,7.648426532745361,0.7963526107657257,2.0504777431488037
275,275000.0,0.9807749223068013,7.829258441925049,0.7907816046235345,2.0835399627685547
276,276000.0,0.9811153170162388,7.713886737823486,0.7950268560339241,2.093252658843994
277,277000.0,0.9848874772195149,7.764712333679199,0.7968370473331031,1.888697862625122
278,278000.0,0.9794824159498139,7.6218647956848145,0.7962123067042559,2.175971031188965
279,279000.0,0.9854098363887772,7.805850028991699,0.7925953810676966,1.8322254419326782
280,280000.0,0.9803590652636602,7.760598659515381,0.7966398858904713,2.12250018119812
281,281000.0,0.9814753592415034,8.02453327178955,0.792459776241727,2.030113697052002
282,282000.0,0.9845475124985181,7.979929447174072,0.792699400335312,1.8921927213668823
283,283000.0,0.9854716658088618,7.781680583953857,0.7970305227744249,1.8322021961212158
284,284000.0,0.985722011558397,7.636725425720215,0.7955353303862165,1.8983927965164185
285,285000.0,0.9815713610297138,7.9946770668029785,0.798820991140153,1.9956246614456177
286,286000.0,0.9837526827475559,7.756369590759277,0.7958782412431619,1.9055790901184082
287,287000.0,0.9839105436672629,7.833162307739258,0.7952455344046374,1.913718819618225
288,288000.0,0.9821233294064428,7.775484085083008,0.7950806597229627,2.066805601119995
289,289000.0,0.9819108105506551,7.949860572814941,0.79222543115,2.080625295639038
290,290000.0,0.9785218989787894,7.8615946769714355,0.7908324677163298,2.123178005218506
291,291000.0,0.9851940755597769,7.752403259277344,0.7937922931462164,1.9091473817825317
292,292000.0,0.9834971859819306,7.780243873596191,0.7939324948174612,1.9507468938827515
293,293000.0,0.982525540580519,7.90299129486084,0.7983283566810996,2.0134122371673584
294,294000.0,0.985003080634354,7.726539134979248,0.7982504815540665,1.951164722442627
295,295000.0,0.9812089022729064,7.828481197357178,0.7891393942169123,2.1095285415649414
296,296000.0,0.9839442473584743,7.759439945220947,0.7952062899047506,1.9174551963806152
297,297000.0,0.9860659481483254,7.414769649505615,0.7946002361113611,1.7988260984420776
298,298000.0,0.9846293794916642,7.854155540466309,0.7928393898927237,1.8303977251052856
299,299000.0,0.9815975953497107,7.880405426025391,0.7873711867844535,2.032402753829956
300,300000.0,0.9862814675690116,7.684913635253906,0.7947212949820913,1.8470638990402222
301,301000.0,0.9811885570751993,7.795111656188965,0.796064256972963,2.031156539916992
302,302000.0,0.9819172595609914,7.777313232421875,0.7914386043149715,2.0710859298706055
303,303000.0,0.9855127547898545,7.731189727783203,0.7945929371891035,1.8219558000564575
304,304000.0,0.98357806252167,7.583710193634033,0.7971650415122776,1.9182785749435425
305,305000.0,0.9834558889796645,8.038456916809082,0.7927736835605372,1.9863895177841187
306,306000.0,0.9842613337632139,7.6651506423950195,0.7971739978914287,1.9232873916625977
307,307000.0,0.9821854734148531,7.837765693664551,0.7953082882339523,1.9646992683410645
308,308000.0,0.97781804695466,7.721646785736084,0.7942749895183189,2.2822272777557373
309,309000.0,0.9842317956294365,7.757795810699463,0.7960908824761411,1.943338394165039
310,310000.0,0.9828016391147641,7.730149269104004,0.7961186211398146,1.90878164768219
311,311000.0,0.9811222180419298,7.882551193237305,0.7965116828312688,2.059307336807251
312,312000.0,0.9820925607680794,7.6865410804748535,0.7934913091400428,2.0852370262145996
313,313000.0,0.9847400561019185,7.844318389892578,0.7901859386417233,1.9459364414215088
314,314000.0,0.9848458471204581,7.816314220428467,0.7972047968114407,1.846095323562622
315,315000.0,0.9857371657512114,8.014790534973145,0.7949869463328397,1.8808592557907104
316,316000.0,0.9834658117587757,7.498551368713379,0.7957035845836251,1.959477186203003
317,317000.0,0.9855429219857954,7.754331111907959,0.7968657079466805,1.8550752401351929
318,318000.0,0.9860161619267777,7.6746602058410645,0.7979190725505669,1.791576862335205
319,319000.0,0.9831119605690507,7.690861701965332,0.7933994272822764,1.978094220161438
320,320000.0,0.9787753512777344,7.65535831451416,0.7949410704030968,2.07037091255188
321,321000.0,0.9844075075226411,7.8012285232543945,0.7953234174058748,1.84761643409729
322,322000.0,0.9840235191407646,7.884952545166016,0.7907257745854871,1.887972116470337
323,323000.0,0.9840081374714834,7.802204608917236,0.797027900340381,1.8843990564346313
324,324000.0,0.9838883409632239,7.760656833648682,0.7964847449469167,1.891370177268982
325,325000.0,0.9847085185842872,7.657985210418701,0.7987098877017494,1.8893814086914062
326,326000.0,0.9821439071536303,7.803979873657227,0.7983803143053219,2.010035276412964
327,327000.0,0.9855736274924797,7.699522018432617,0.7970115428923764,1.863246202468872
328,328000.0,0.9805047703592068,7.6462016105651855,0.7958586379508353,2.0688655376434326
329,329000.0,0.9830615337046982,8.124231338500977,0.7955504337744481,1.9320461750030518
330,330000.0,0.9826207038867377,7.745069980621338,0.7912354710902206,2.0218687057495117
331,331000.0,0.9845982414827034,7.817385673522949,0.7936461741200835,1.8662437200546265
332,332000.0,0.9853772174310086,7.7513508796691895,0.7914605265114009,1.8897372484207153
333,333000.0,0.9807383913249444,7.720695972442627,0.7920648820598477,2.1562070846557617
334,334000.0,0.9859386857619435,7.692942142486572,0.7958614272557487,1.8520097732543945
