,Cor_is,Iteration,Cor_train,test_RMSE,training_RMSE
28,0.8515387942741478,28000.0,0.9442411335641127,6.296233177185059,3.471656560897827
29,0.8402650774110872,29000.0,0.9499876898639497,6.596940040588379,3.3854262828826904
30,0.8761797956556532,30000.0,0.95677395936602,5.992548942565918,3.1306047439575195
31,0.8423622502226731,31000.0,0.9477220629683372,6.2244873046875,3.5213396549224854
32,0.8658087748654638,32000.0,0.9532398163659571,6.282609462738037,3.212563991546631
33,0.864937201061363,33000.0,0.9449634025204672,6.0226640701293945,3.3920655250549316
34,0.8584633984385205,34000.0,0.9478305550747518,6.513124465942383,3.439581871032715
35,0.8581241512143367,35000.0,0.9508212077066427,6.202792644500732,3.315462827682495
36,0.8641209910809328,36000.0,0.9466550695921963,6.620214462280273,3.4834415912628174
37,0.8684667851261674,37000.0,0.9505736800834869,6.239952087402344,3.325139045715332
38,0.8545978086298482,38000.0,0.9567574379093852,5.86931037902832,3.2834649085998535
39,0.8614130496366952,39000.0,0.9527630027397422,5.891886234283447,3.1931185722351074
40,0.8824379960999259,40000.0,0.9571550346757394,6.694535255432129,3.2761595249176025
41,0.8704639289648319,41000.0,0.9575039080109681,6.274103164672852,3.050793170928955
42,0.869730671886222,42000.0,0.9524331543620796,6.033715724945068,3.243025779724121
43,0.8727278978958575,43000.0,0.9607176223902291,6.349551200866699,3.0606939792633057
44,0.8616565796196691,44000.0,0.9559533652659425,6.160520553588867,3.181945562362671
45,0.8655446353327546,45000.0,0.9614143688955545,6.000247001647949,2.9552175998687744
46,0.858496879066445,46000.0,0.9610925234714566,6.476713180541992,3.0453269481658936
47,0.8681988441066718,47000.0,0.9485215268104509,6.605993270874023,3.4518826007843018
48,0.8604940145992568,48000.0,0.9626601268277116,6.336043357849121,2.859893560409546
49,0.8646448378128413,49000.0,0.9629222143063352,6.186650276184082,2.934760808944702
50,0.8623693948797622,50000.0,0.9584793945059874,6.258042335510254,3.1056175231933594
51,0.8765149912347581,51000.0,0.9580735173292892,5.944551467895508,3.1030232906341553
52,0.8763225040635485,52000.0,0.9608323141815539,5.744394779205322,2.974045753479004
53,0.871461548389641,53000.0,0.9550474807903091,6.273314476013184,3.0861456394195557
54,0.8533080833649574,54000.0,0.964917667645998,6.089630603790283,2.8674092292785645
55,0.875585242624201,55000.0,0.9596431381564426,6.517603874206543,3.1778879165649414
56,0.8700044404391141,56000.0,0.962367232616634,6.615279674530029,2.984099864959717
57,0.8787777981726215,57000.0,0.9618798040146819,6.376054763793945,3.1303536891937256
58,0.8686734823770219,58000.0,0.9719727335045254,6.039519786834717,2.5813229084014893
59,0.869281689898596,59000.0,0.9676228991382022,6.456632614135742,2.7271883487701416
60,0.8786844425431418,60000.0,0.9645584286130454,5.749413013458252,2.978132963180542
61,0.8655719919770029,61000.0,0.9606609253615055,6.499922752380371,3.0149080753326416
62,0.8569227624408288,62000.0,0.9604142514959344,6.507501602172852,2.888066291809082
63,0.8566180070145071,63000.0,0.9676971104569663,6.573140621185303,2.8271994590759277
64,0.8621659412678636,64000.0,0.9671291348195411,6.1912150382995605,2.8064217567443848
65,0.867375340466183,65000.0,0.9684179412375149,6.28874397277832,2.6426074504852295
66,0.8503524069875592,66000.0,0.9678363314991921,6.345661163330078,2.844434976577759
67,0.8620442884996524,67000.0,0.9694363036310136,6.413143157958984,2.615535020828247
68,0.8631159851286977,68000.0,0.9649268875397656,7.119662284851074,2.9495420455932617
69,0.8456950756087288,69000.0,0.9686702196413267,6.315454006195068,2.778404474258423
70,0.8581402058055329,70000.0,0.9674603603716716,6.590573310852051,2.834137201309204
71,0.8519835703707807,71000.0,0.9681309230692826,6.166297435760498,2.836477518081665
72,0.839081069298801,72000.0,0.9667421508784799,7.210296630859375,2.7212178707122803
73,0.8476030053250309,73000.0,0.964762757615884,6.729212760925293,2.72892427444458
74,0.8499808491733591,74000.0,0.9711990702958638,6.6312336921691895,2.6698784828186035
75,0.8456933444331682,75000.0,0.9582970229794173,6.950335502624512,3.1202516555786133
76,0.8649109696359335,76000.0,0.9658601340782602,6.433836460113525,2.8999812602996826
77,0.8481748248878436,77000.0,0.9706536566077624,7.0711188316345215,2.758974552154541
78,0.8556819696233688,78000.0,0.9689217895946922,6.575252532958984,2.7038416862487793
79,0.8571750070612715,79000.0,0.9650191280018594,7.00307035446167,2.792168617248535
80,0.8580695887220776,80000.0,0.9703835148573983,6.50247049331665,2.7050111293792725
81,0.8468274767712006,81000.0,0.9713385689052301,6.522359371185303,2.573042392730713
82,0.8489226274985237,82000.0,0.9595563513657783,6.926554203033447,2.999814748764038
83,0.8538683761152766,83000.0,0.971413491995666,6.952189922332764,2.5684797763824463
84,0.8582405395508278,84000.0,0.969149591459711,7.063610553741455,2.5726122856140137
85,0.8586184763636329,85000.0,0.9697852199342151,7.425398349761963,2.7273542881011963
86,0.8574911150668683,86000.0,0.9616438079510955,6.4505767822265625,2.9536292552948
87,0.8528188411258156,87000.0,0.9648308308139043,7.076542377471924,2.828444480895996
88,0.8516254159160731,88000.0,0.965670312247489,6.759908676147461,2.763827085494995
89,0.8547210364430415,89000.0,0.9714669018345161,6.819350242614746,2.644174098968506
90,0.8543647567172337,90000.0,0.9687875174794965,7.362830638885498,2.7277538776397705
91,0.8498814242245808,91000.0,0.9723827236637167,7.215245723724365,2.3699042797088623
92,0.8547203896132264,92000.0,0.9710471292398913,7.031153202056885,2.568185329437256
93,0.8519289678655781,93000.0,0.9714302207233864,6.7490386962890625,2.585238218307495
94,0.8604123600201183,94000.0,0.9688579289043279,6.8506340980529785,2.5525693893432617
95,0.8635832780305764,95000.0,0.9720785159747996,6.4718756675720215,2.4387784004211426
96,0.8485498639911866,96000.0,0.9671208656036647,7.330366134643555,2.8159596920013428
97,0.8547079819119623,97000.0,0.9725148057904418,7.276716709136963,2.6066927909851074
98,0.8551560364905983,98000.0,0.9731397900129066,7.037364959716797,2.482163429260254
99,0.8606863681764022,99000.0,0.9740406387784407,7.057438373565674,2.5120372772216797
100,0.863057502232275,100000.0,0.9696980119578203,6.9356255531311035,2.6729071140289307
101,0.8464670570489709,101000.0,0.9726374390873485,7.033576488494873,2.5371570587158203
102,0.8568744814304238,102000.0,0.969417758764415,7.144559860229492,2.697336435317993
103,0.8545913509979942,103000.0,0.9722740547030292,6.971977233886719,2.4873197078704834
104,0.8610341107901126,104000.0,0.9698161224750128,6.4055328369140625,2.6675164699554443
105,0.856406149768166,105000.0,0.9712899252317635,7.129465103149414,2.6203157901763916
106,0.8614531878241574,106000.0,0.9701684368708899,6.784011363983154,2.583763360977173
107,0.8441291815939183,107000.0,0.9727327549411168,7.126948833465576,2.5337331295013428
108,0.864122227028637,108000.0,0.9743786382390288,6.7404255867004395,2.4672093391418457
109,0.8668066098132245,109000.0,0.9666350269068027,6.708065509796143,2.7529053688049316
110,0.8552890769220522,110000.0,0.9710492552446489,6.539468288421631,2.694103479385376
111,0.8549745930906996,111000.0,0.9723231718557503,6.501043319702148,2.4791977405548096
112,0.8639562092511135,112000.0,0.9734683521204675,6.7205281257629395,2.524162530899048
113,0.863665684101817,113000.0,0.971306199790028,6.815293788909912,2.5610437393188477
114,0.8571972373028995,114000.0,0.9754280931593142,7.154621601104736,2.4978928565979004
115,0.8540340146590307,115000.0,0.9730338690907643,6.772109508514404,2.5773723125457764
116,0.8613043210538085,116000.0,0.9722138984136852,6.986167907714844,2.481926918029785
117,0.8541332414524423,117000.0,0.9724328965065075,6.587181091308594,2.6142759323120117
118,0.8457165155726987,118000.0,0.9684614774959583,6.717518329620361,2.651796817779541
119,0.8503487107525576,119000.0,0.9686819384027312,7.093794345855713,2.6679933071136475
120,0.8681658835769706,120000.0,0.9753974365314327,6.613358497619629,2.4174978733062744
121,0.8623920925167439,121000.0,0.9709468273076434,6.824304103851318,2.671605348587036
122,0.8550470402258147,122000.0,0.9733282872504448,6.820135116577148,2.4416730403900146
123,0.8612111614472004,123000.0,0.9738778580526904,7.290885925292969,2.5035688877105713
124,0.8632097327784075,124000.0,0.9726760278925269,6.599013328552246,2.440152645111084
125,0.8570705185706102,125000.0,0.9745495854397304,6.685658931732178,2.3748135566711426
126,0.8532851953997231,126000.0,0.97610560086082,6.998255729675293,2.387627124786377
127,0.8607839007190888,127000.0,0.9754677313899224,6.899733066558838,2.2878258228302
128,0.8591435861650858,128000.0,0.9689699030216052,6.847294807434082,2.6974000930786133
129,0.8587216585841181,129000.0,0.9748666518158008,7.049396514892578,2.4848310947418213
130,0.8519236424135536,130000.0,0.9743982514957485,7.130251407623291,2.4319357872009277
131,0.8652345563785522,131000.0,0.9733794324547889,6.9751715660095215,2.3756234645843506
132,0.8622526680289481,132000.0,0.9768015343720436,6.675715446472168,2.364513397216797
133,0.8621944461512645,133000.0,0.973720084670322,6.984677791595459,2.4335081577301025
134,0.8570472719221925,134000.0,0.9739349741891389,6.9774603843688965,2.4300312995910645
135,0.8622006947334112,135000.0,0.9773029926050059,6.796710968017578,2.325856924057007
136,0.851071015384684,136000.0,0.976521145996747,7.153352737426758,2.2939157485961914
137,0.8645665977973865,137000.0,0.9744438341681209,6.870596408843994,2.470639705657959
138,0.8527741541382281,138000.0,0.9735503433533474,6.874125003814697,2.4162511825561523
139,0.8572078159682819,139000.0,0.9717398399659148,7.028811931610107,2.523066997528076
140,0.8566331723034335,140000.0,0.9693593641614309,6.727069854736328,2.623534679412842
141,0.8562413564168384,141000.0,0.9726365981750046,6.809669017791748,2.3499250411987305
142,0.8580365395458392,142000.0,0.9737915473241235,6.812510967254639,2.416250228881836
143,0.8544344868507789,143000.0,0.9739787877157904,6.949832916259766,2.40752911567688
144,0.8578027115991442,144000.0,0.976261203933342,7.046828269958496,2.416945695877075
145,0.8562619728241968,145000.0,0.9749082036627491,6.615390777587891,2.3875210285186768
146,0.8488403016756251,146000.0,0.9707031763151615,6.990296363830566,2.6342077255249023
147,0.8568090509960249,147000.0,0.974133195204775,7.009776592254639,2.4272327423095703
148,0.852115794845454,148000.0,0.9797367654892599,6.762289524078369,2.2464935779571533
149,0.8485153722064249,149000.0,0.9757519231234434,7.14343786239624,2.323953151702881
150,0.8564740742628207,150000.0,0.9761872119953304,7.15073823928833,2.295245885848999
151,0.856649244457282,151000.0,0.9756627601198039,7.305050849914551,2.372382879257202
152,0.8584365802281813,152000.0,0.9743266608249087,6.879129886627197,2.340635061264038
153,0.8553051503599786,153000.0,0.9744366507223134,7.5445990562438965,2.4394736289978027
154,0.8569367746282941,154000.0,0.9707679486271988,6.851457118988037,2.5846238136291504
155,0.8557072688111009,155000.0,0.9763167489893771,6.845770359039307,2.3586244583129883
156,0.8616917388273345,156000.0,0.9772108332610674,6.951463222503662,2.355112314224243
157,0.8562995917559229,157000.0,0.9761792484360939,6.918774604797363,2.379591464996338
158,0.8566865478087377,158000.0,0.9760574898463849,7.144064426422119,2.332063674926758
159,0.8589638784285706,159000.0,0.9744338178348989,7.029648780822754,2.389089822769165
160,0.8548416365797049,160000.0,0.9764991153262481,7.152287006378174,2.3191208839416504
161,0.8615728532044047,161000.0,0.9818109191794068,6.896714687347412,2.047177314758301
162,0.8603953372439915,162000.0,0.9788211770829076,7.069826602935791,2.2104976177215576
163,0.8593604132072248,163000.0,0.9743149869604255,7.4457855224609375,2.4310896396636963
164,0.8583648772137312,164000.0,0.978210331056763,7.3248748779296875,2.164053440093994
165,0.8581935931970922,165000.0,0.9762194082941245,6.990448474884033,2.337019681930542
166,0.8510565656726712,166000.0,0.9786016597776964,6.817275524139404,2.258760690689087
167,0.8641981264081668,167000.0,0.9767624783232935,6.870131969451904,2.2869374752044678
168,0.8584940460863565,168000.0,0.9761637048427113,6.851934432983398,2.378170967102051
169,0.860009209813712,169000.0,0.9793567728421714,7.015802383422852,2.241863250732422
170,0.8569516406262248,170000.0,0.978552623911471,7.000882148742676,2.3075156211853027
171,0.8638946100461474,171000.0,0.9732556096224558,6.83601713180542,2.4818050861358643
172,0.8624415573560102,172000.0,0.9755481727809525,6.864830493927002,2.296782970428467
173,0.8601785392798633,173000.0,0.9802497852134181,6.937729358673096,2.250588893890381
174,0.8586219448060345,174000.0,0.9763294261375274,6.762312412261963,2.3369414806365967
175,0.8643793549165473,175000.0,0.9766865951599686,6.733944892883301,2.329622983932495
176,0.8570518378375235,176000.0,0.9786699981458448,6.730408191680908,2.1728086471557617
177,0.8560854164358541,177000.0,0.9805354618820041,7.336559772491455,2.12373685836792
178,0.8560898069781352,178000.0,0.9756633073491978,7.275036811828613,2.276170492172241
179,0.856476793335207,179000.0,0.9770141156396911,7.493792533874512,2.2393622398376465
180,0.855101076982438,180000.0,0.9772337458956039,7.020401954650879,2.2462029457092285
181,0.858138901644089,181000.0,0.9715930303821665,7.171336650848389,2.5048975944519043
182,0.8561305297242028,182000.0,0.9797148914332025,7.263047218322754,2.1310274600982666
183,0.8551389454799814,183000.0,0.978760173724446,7.031127452850342,2.21049165725708
184,0.8592388925686846,184000.0,0.9794437393377574,6.989029407501221,2.1949961185455322
185,0.8588127941575722,185000.0,0.9736737827484665,7.3170318603515625,2.4497270584106445
186,0.8538272242045762,186000.0,0.974800347691419,7.098931312561035,2.422717332839966
187,0.8580498754931697,187000.0,0.9807208188151876,6.896383762359619,2.1633517742156982
188,0.8593021443922858,188000.0,0.9800165884326971,7.434983253479004,2.095264434814453
189,0.8545773043437926,189000.0,0.9761434929841445,7.237742900848389,2.3425352573394775
190,0.8611158401853292,190000.0,0.9775304496072208,7.118598461151123,2.305614948272705
191,0.8570836468724454,191000.0,0.9789885608787006,7.25601863861084,2.1849045753479004
192,0.8626549752583318,192000.0,0.9777302842660225,7.288559436798096,2.199200391769409
193,0.8588022055779234,193000.0,0.9765965276404033,7.195233345031738,2.3338170051574707
194,0.8588138353532551,194000.0,0.975208436980263,7.0696892738342285,2.3616220951080322
195,0.8571940973451787,195000.0,0.9752267022257725,7.123302459716797,2.3560791015625
196,0.8561120084383327,196000.0,0.9803936245572158,7.242830276489258,2.125239849090576
197,0.8624528983517131,197000.0,0.9821799878322667,7.018430233001709,2.110478162765503
198,0.8558851170744165,198000.0,0.9818952660166264,7.072117805480957,2.0950751304626465
199,0.8492881978137431,199000.0,0.9806536577640398,7.3208909034729,2.1154799461364746
200,0.8577563833872897,200000.0,0.9800755713714069,7.35183048248291,2.2208781242370605
201,0.8565030365931786,201000.0,0.9785041426366261,7.262547016143799,2.1961286067962646
202,0.8554068807463061,202000.0,0.9771211333599737,7.08499002456665,2.297248601913452
203,0.8553131102803158,203000.0,0.980788461935617,7.24688196182251,2.101546287536621
204,0.8544492298734482,204000.0,0.978572301410649,7.305572986602783,2.1953306198120117
205,0.8634858018728817,205000.0,0.9800539374271378,7.100687503814697,2.1510283946990967
206,0.8626498684462678,206000.0,0.9800240403335579,6.965245246887207,2.109265089035034
207,0.8566533104092252,207000.0,0.9812169165234739,7.0803327560424805,2.053971767425537
208,0.8583614375083616,208000.0,0.9778066818459141,7.184340000152588,2.2482035160064697
209,0.858418792658963,209000.0,0.9774873471549157,7.278589725494385,2.34360408782959
210,0.8602412801485891,210000.0,0.9800572065769098,7.225741386413574,2.0528783798217773
211,0.8534523368818226,211000.0,0.9764966742003243,7.271551609039307,2.3004441261291504
212,0.8596302311611158,212000.0,0.9777818958427508,7.182027339935303,2.2761635780334473
213,0.8578370877874429,213000.0,0.9793910561699086,7.156754493713379,2.172863483428955
214,0.8606758268478272,214000.0,0.9761909503349947,7.174590587615967,2.3665614128112793
215,0.8577971167926112,215000.0,0.9764775616435675,7.2162184715271,2.279961347579956
216,0.8563483469483215,216000.0,0.9811954859498179,7.014082431793213,2.096950054168701
217,0.8563296010338071,217000.0,0.9788422769191403,7.157463073730469,2.237666606903076
218,0.8587794621368241,218000.0,0.9768204462919174,7.118297100067139,2.3084535598754883
219,0.8626859057096725,219000.0,0.980169564015182,7.339272975921631,2.1594619750976562
220,0.8522586837259283,220000.0,0.9800552186689686,7.513441562652588,2.095576047897339
221,0.8584344951645424,221000.0,0.9766085833923943,7.147833347320557,2.3726654052734375
222,0.8517665800290717,222000.0,0.9809516145077494,7.45003604888916,2.09726619720459
223,0.8593607739913592,223000.0,0.9798756378805166,7.112926006317139,2.1864521503448486
224,0.8612868114794238,224000.0,0.9801624499544804,7.2777814865112305,2.184112548828125
225,0.8589632730465181,225000.0,0.9767536143419197,7.202033042907715,2.37911319732666
226,0.8615832990030414,226000.0,0.9798930796624297,7.228270530700684,2.162888765335083
227,0.8582538718234283,227000.0,0.9801379004372263,7.155128479003906,2.2208847999572754
228,0.8573062426233284,228000.0,0.979806940489406,7.161028861999512,2.098496675491333
229,0.8584758567692061,229000.0,0.9774953957656812,7.140929698944092,2.236570119857788
230,0.8574754576070568,230000.0,0.9751862522370683,7.258140563964844,2.327342987060547
231,0.8588289203723701,231000.0,0.976455241126115,7.312860012054443,2.244917392730713
232,0.8546294042579299,232000.0,0.9754769304758721,7.27998685836792,2.351803779602051
233,0.8558981430634545,233000.0,0.9826565462984144,7.009915351867676,2.053839683532715
234,0.8585635468181498,234000.0,0.9787139362883756,7.340383052825928,2.2014458179473877
235,0.8587574631181529,235000.0,0.9815353330024118,7.270549774169922,2.078676700592041
236,0.8588611965621188,236000.0,0.9784090013917865,7.424805164337158,2.295001268386841
237,0.8589189069791044,237000.0,0.9766494425702883,7.272253036499023,2.3348844051361084
238,0.8600524732412437,238000.0,0.9777386609949861,7.325835704803467,2.2434370517730713
239,0.8576269468634374,239000.0,0.9819364441667111,7.342532634735107,1.997205376625061
240,0.8658254284511615,240000.0,0.9805329796627076,7.412856578826904,2.154726266860962
241,0.8581869311619615,241000.0,0.9798253629189947,7.277144432067871,2.190715789794922
242,0.8565747832727737,242000.0,0.981453205696505,7.195080757141113,2.0676920413970947
243,0.8596456027806311,243000.0,0.9786069144119146,7.534491062164307,2.251009225845337
244,0.8606202678235771,244000.0,0.9778517742707491,7.335498809814453,2.175079345703125
245,0.858464403390521,245000.0,0.9752408084033024,7.500808238983154,2.3222997188568115
246,0.8544533877343758,246000.0,0.9807243399585563,7.413570880889893,2.1136255264282227
247,0.85815034085385,247000.0,0.9809157125083839,7.364603519439697,2.116398811340332
248,0.8603414966662779,248000.0,0.9784869947574595,7.269012451171875,2.217843532562256
249,0.8624687155162793,249000.0,0.9816417634122154,7.16612434387207,2.1163973808288574
250,0.8570316671981597,250000.0,0.9802307614444051,7.231934070587158,2.135343313217163
251,0.8586258622094901,251000.0,0.9809205938245691,7.684445858001709,2.109347105026245
252,0.8595064032898226,252000.0,0.9777282770869231,7.386024475097656,2.254049301147461
253,0.8579802136141552,253000.0,0.9770387164616848,7.386067867279053,2.1907548904418945
254,0.8610130991047898,254000.0,0.980664619586405,7.618706703186035,2.161088228225708
255,0.8582983419031018,255000.0,0.9803304073924808,7.339391231536865,2.113461494445801
256,0.8556541485531507,256000.0,0.979165923744462,7.658449649810791,2.184852123260498
257,0.8589512976278163,257000.0,0.9820171565072058,7.316725254058838,2.0482215881347656
258,0.8561885993610263,258000.0,0.9811372491173468,7.27133846282959,2.1436095237731934
259,0.8584307840503468,259000.0,0.980403690808971,7.033871173858643,2.14795184135437
260,0.854401898195983,260000.0,0.981221106213193,7.385943412780762,2.087956428527832
261,0.8577092073237421,261000.0,0.9807889799275059,7.191697120666504,2.1416335105895996
262,0.8566754933301222,262000.0,0.9768921826479634,7.276830673217773,2.25866961479187
263,0.8580388236980558,263000.0,0.9788720907107161,7.358099937438965,2.242466926574707
264,0.8590661369942421,264000.0,0.9803058802984527,7.114535808563232,2.0769588947296143
265,0.8551104179414704,265000.0,0.980628121371858,7.484484672546387,2.0634994506835938
266,0.8534771064217965,266000.0,0.9810085772151959,7.51296854019165,2.1031978130340576
267,0.855039750956151,267000.0,0.9807339942802231,7.431126117706299,2.118934154510498
268,0.8548831869599443,268000.0,0.9795326356783308,7.290368556976318,2.1071736812591553
269,0.853727430678612,269000.0,0.9800772856426015,7.26115608215332,2.1643922328948975
270,0.8543676526836387,270000.0,0.9824815366308537,7.481270790100098,1.9965124130249023
271,0.852818777592437,271000.0,0.9806855685450003,7.460544586181641,2.2019052505493164
272,0.8532156545481431,272000.0,0.9767348893734802,7.46044921875,2.2943191528320312
273,0.8557462448794619,273000.0,0.9799997900860588,7.258856296539307,2.1339519023895264
274,0.8530325848060554,274000.0,0.9816218145528413,7.549645900726318,2.0599000453948975
275,0.852085355835202,275000.0,0.98033276700581,7.624815940856934,2.1180758476257324
276,0.8562601907615484,276000.0,0.9744217892743475,7.569586753845215,2.458712339401245
277,0.8568745232137851,277000.0,0.9818820009045189,7.363911151885986,2.0468733310699463
278,0.8593980493599396,278000.0,0.978226663155051,7.263667583465576,2.261244773864746
279,0.8567138104563218,279000.0,0.9850615605670033,7.557440280914307,1.9004663228988647
280,0.8577181519871874,280000.0,0.9818721902463204,7.670103073120117,2.0888028144836426
281,0.8554383555417195,281000.0,0.9801609720385315,7.556073188781738,2.088815927505493
282,0.8599437544200925,282000.0,0.9764542385016333,7.283335208892822,2.3288488388061523
283,0.8585534171364254,283000.0,0.9814173090293326,7.157324314117432,2.0193119049072266
284,0.8535339416099853,284000.0,0.9815267818872176,7.345917701721191,2.0732083320617676
285,0.8520631321890064,285000.0,0.9792285912476237,7.312118053436279,2.1481571197509766
286,0.8542837920226074,286000.0,0.9812840794717785,7.468870639801025,2.158277988433838
287,0.8520047173825771,287000.0,0.9809414938519975,7.2221879959106445,2.0851941108703613
288,0.8561242530389438,288000.0,0.9806576904876514,7.255607604980469,2.0047245025634766
289,0.8560428124021331,289000.0,0.9789607188379649,7.284775733947754,2.0941054821014404
290,0.8607491477406028,290000.0,0.9784116948345579,7.237262725830078,2.1467156410217285
291,0.8597618781483354,291000.0,0.9770368799223537,7.508676052093506,2.2129693031311035
292,0.8603122612505512,292000.0,0.9823407837052819,7.428726673126221,1.9960792064666748
293,0.8602662805874359,293000.0,0.9800953448325211,7.201374530792236,2.2236568927764893
294,0.8537352929726428,294000.0,0.9841937532644521,7.230985164642334,1.9754865169525146
295,0.8513935941539577,295000.0,0.9795449229895089,7.520434379577637,2.203867197036743
296,0.8541268721598394,296000.0,0.9763648366173141,7.884106636047363,2.3729300498962402
297,0.8537737577171368,297000.0,0.9836495602255152,7.546011924743652,1.98772394657135
298,0.8567859577926905,298000.0,0.9844883579117548,7.677624225616455,1.936372995376587
299,0.8522419018956016,299000.0,0.9787887449592839,7.452294826507568,2.1324989795684814
300,0.855374071374161,300000.0,0.9764152068667086,7.626018524169922,2.3212857246398926
301,0.8573985622531606,301000.0,0.9830716587354908,7.378892421722412,1.9451888799667358
302,0.8582427497277478,302000.0,0.9808256752941645,7.500094890594482,2.0991976261138916
303,0.8537366993897261,303000.0,0.9810227748398582,7.556270599365234,2.1525347232818604
304,0.8581368464544984,304000.0,0.9837344919780386,7.4556427001953125,1.9856817722320557
305,0.8511138027381693,305000.0,0.98119455148561,7.742644309997559,2.1475791931152344
306,0.8536740590131886,306000.0,0.9825301567656429,7.601222038269043,2.0374765396118164
307,0.8556695765265887,307000.0,0.9809551613708105,7.468600749969482,2.0702338218688965
308,0.8539846729451438,308000.0,0.9828018796130741,7.540647029876709,2.0173563957214355
309,0.8518591949183731,309000.0,0.9839326696674201,7.530073165893555,2.0528547763824463
310,0.8578705820767472,310000.0,0.9802442522818412,7.619334697723389,2.11069655418396
311,0.8586500612715336,311000.0,0.9824352115545412,7.433790683746338,2.010460376739502
312,0.8509189580632592,312000.0,0.981081392433318,7.486076354980469,2.1294779777526855
313,0.8532403699237684,313000.0,0.981757150069239,7.5197367668151855,2.035515546798706
314,0.8529995463179005,314000.0,0.9817412506457115,7.802848815917969,2.061221122741699
315,0.8542481384957848,315000.0,0.9795288604843353,7.405150890350342,2.1559360027313232
316,0.85517111585709,316000.0,0.9788902759743991,7.492636203765869,2.1890032291412354
317,0.8557269859106889,317000.0,0.9805083315242227,7.433292865753174,2.116914987564087
318,0.8533266317307348,318000.0,0.9829543689475709,7.524205684661865,2.024606466293335
319,0.8538854818644218,319000.0,0.9835451302076071,7.610153675079346,1.959851861000061
320,0.8561952861073784,320000.0,0.9814267852359988,7.3329291343688965,2.021946668624878
321,0.8540973012468013,321000.0,0.980714074265148,7.514609336853027,2.1172187328338623
322,0.85317366662395,322000.0,0.9804841244289397,7.529468059539795,2.123244285583496
323,0.8543985712900333,323000.0,0.9833583765558467,7.417377948760986,1.942526936531067
324,0.8553086967308601,324000.0,0.9852022097795122,7.515509128570557,1.8935551643371582
325,0.8541375137469525,325000.0,0.9829908117840662,7.572302341461182,2.015855550765991
326,0.8575127861103343,326000.0,0.9819009770478311,7.605987071990967,2.068470001220703
327,0.8575684323570318,327000.0,0.9818081868660989,7.647387504577637,2.029240131378174
328,0.8523784417371904,328000.0,0.9790320991533673,7.671409606933594,2.167440891265869
329,0.8537105678037371,329000.0,0.9794104702205123,7.485149383544922,2.0954177379608154
330,0.851393152196629,330000.0,0.9808177333654569,7.575126647949219,2.128697633743286
331,0.8578896265517804,331000.0,0.9811732118767872,7.537538528442383,2.0743329524993896
332,0.8551104539063915,332000.0,0.9807111765656238,7.630184650421143,2.153775691986084
333,0.8551810239398143,333000.0,0.9784964543136003,7.523199081420898,2.152167320251465
334,0.85662698563793,334000.0,0.9774883003040177,7.505805015563965,2.2247653007507324
335,0.8529715100267415,335000.0,0.9826273881783417,7.513158321380615,2.0429811477661133
