,Iteration,training_RMSE,test_RMSE,Cor_train,Cor_is
76,76000.0,3.0838088989257812,6.01824951171875,0.9599831802267167,0.8713253863863136
77,77000.0,2.979687452316284,5.89392614364624,0.9620539217006585,0.8721313877968117
78,78000.0,2.9850006103515625,5.841092109680176,0.9611391139631662,0.8709118151469434
79,79000.0,3.0106682777404785,5.970355987548828,0.958604572630847,0.8694393240570524
80,80000.0,2.9553182125091553,6.026806354522705,0.9584795000911015,0.8756650740294905
81,81000.0,2.8728930950164795,6.049811840057373,0.9658543733276699,0.8743784360486563
82,82000.0,2.98691463470459,5.850070953369141,0.96268407750755,0.8753816371494163
83,83000.0,3.0033936500549316,5.646789073944092,0.9608003793136184,0.8731796969703439
84,84000.0,2.9828288555145264,5.860286712646484,0.9630965556271162,0.8726223047839344
85,85000.0,3.0365939140319824,5.926303863525391,0.956188685903204,0.8761620142043887
86,86000.0,3.1519358158111572,5.954029560089111,0.9586991646274355,0.8651614268525862
87,87000.0,2.963996171951294,5.976998329162598,0.9612054558424125,0.863646172412254
88,88000.0,2.9913690090179443,6.048213958740234,0.9612740363506586,0.8670791421139438
89,89000.0,2.767820358276367,5.823910713195801,0.9657778458546283,0.8670540493148435
90,90000.0,2.908057689666748,5.741223335266113,0.961446898035392,0.8746064222853204
91,91000.0,3.0054590702056885,5.883743762969971,0.9576476551377486,0.8733952182869719
92,92000.0,2.7965457439422607,5.904206275939941,0.9662788851488168,0.8744535448951977
93,93000.0,2.979276657104492,5.8487372398376465,0.9649613199290065,0.8678503464252036
94,94000.0,2.870737314224243,5.923805236816406,0.9634666760037269,0.8670585211445261
95,95000.0,2.972485303878784,5.960968017578125,0.9589377028598505,0.8690588861460979
96,96000.0,2.8280961513519287,5.942788124084473,0.9650171772275884,0.8704952771471519
97,97000.0,2.9215571880340576,5.8204779624938965,0.9637310597377818,0.8611519988140802
98,98000.0,2.8316171169281006,5.6791157722473145,0.967218072746676,0.8708984107391923
99,99000.0,2.9753775596618652,5.764370918273926,0.9624152471379712,0.8724072440555061
100,100000.0,2.941117763519287,5.919564247131348,0.96148487676853,0.8696482362972732
101,101000.0,2.955899477005005,5.633813381195068,0.9618763066566139,0.8777810370615651
102,102000.0,2.914247512817383,5.920554161071777,0.9635680807408197,0.870248672720651
103,103000.0,2.8641934394836426,5.887353420257568,0.9679711039403669,0.8661727774329547
104,104000.0,2.797391176223755,5.996427059173584,0.966700477488292,0.8726260434424532
105,105000.0,3.0497243404388428,6.019729137420654,0.9584321972806199,0.8686654499822267
106,106000.0,2.879122495651245,6.041596412658691,0.964966321929987,0.8675301179492694
107,107000.0,3.0536980628967285,5.847562789916992,0.9616367549540527,0.8665223630280526
108,108000.0,2.8823330402374268,5.757243633270264,0.9640309790851884,0.8744958678488457
109,109000.0,2.840167760848999,5.97637939453125,0.9641918685312104,0.8698541017428695
110,110000.0,2.788642644882202,5.792228698730469,0.964549628307554,0.8722052150544695
111,111000.0,2.9653825759887695,5.909607887268066,0.962728306135376,0.8639210312167792
112,112000.0,2.8922581672668457,5.91306209564209,0.9625655730990852,0.8695431378249107
113,113000.0,2.7507739067077637,5.760072231292725,0.9665163997936446,0.8670482513397999
114,114000.0,2.6255152225494385,5.922874450683594,0.9709315412856522,0.8719226763918145
115,115000.0,2.6845574378967285,5.989297866821289,0.9689206138366,0.8645293152693805
116,116000.0,3.0972275733947754,5.958731651306152,0.957288968218057,0.865451115186603
117,117000.0,2.7832207679748535,6.155029773712158,0.9660973208551478,0.868236090526695
118,118000.0,2.564671754837036,5.898557662963867,0.9714025560624329,0.8685258637534042
119,119000.0,2.8193395137786865,5.8582024574279785,0.9651293584195543,0.8695180702459955
120,120000.0,2.6311001777648926,6.052048683166504,0.969283157570026,0.8696741698258005
121,121000.0,2.8539175987243652,5.909199237823486,0.9642928651149184,0.8711677974488385
122,122000.0,2.8949882984161377,5.889641761779785,0.9638745804480285,0.8667570618636049
123,123000.0,2.8499248027801514,5.800840377807617,0.968832678424906,0.866394873343479
124,124000.0,2.6976075172424316,5.935802459716797,0.9697251800984465,0.868193101303542
125,125000.0,2.8848485946655273,5.97290563583374,0.9646563694023034,0.8676531617424258
126,126000.0,2.7531535625457764,5.906333923339844,0.9678679429706808,0.8662847249500477
127,127000.0,2.865692615509033,5.848829746246338,0.9603344152973703,0.8676499992131176
128,128000.0,2.889364242553711,5.855508804321289,0.964588670647278,0.8658737268560773
129,129000.0,2.835174560546875,5.994154453277588,0.9652049811056119,0.8639251201146382
130,130000.0,2.7537500858306885,5.7774763107299805,0.9656806173183641,0.8671528125421937
131,131000.0,2.746617555618286,5.931057929992676,0.9681133467089882,0.86299476934869
132,132000.0,2.558326244354248,5.810750484466553,0.9734767832034409,0.862940940604906
133,133000.0,2.8919620513916016,5.783109664916992,0.9629776108780945,0.8656659884237589
134,134000.0,2.777923583984375,5.948059558868408,0.9669660421900125,0.8667777233984348
135,135000.0,2.6354334354400635,5.930325031280518,0.9701814689603885,0.8670344355894262
136,136000.0,2.607693672180176,5.889445781707764,0.9679587656505362,0.8684788617971037
137,137000.0,2.735215663909912,6.083036422729492,0.9676776481155429,0.8645615491275722
138,138000.0,2.5944342613220215,5.6809983253479,0.9686992243310123,0.8724349010999197
139,139000.0,2.666534900665283,5.708906650543213,0.9685585855381227,0.8697139886062821
140,140000.0,2.6101789474487305,5.818833827972412,0.9688733670430908,0.8686030339668961
141,141000.0,2.4795095920562744,5.817584037780762,0.9716966507261927,0.8661698688180224
142,142000.0,2.4098775386810303,5.826056480407715,0.9732875953417671,0.8649774751089424
143,143000.0,2.7997360229492188,5.880215644836426,0.9652329293963635,0.8678124970438947
144,144000.0,2.7555088996887207,5.6872172355651855,0.9677400871723095,0.8655793359037957
145,145000.0,2.664905309677124,5.787969589233398,0.9671641414454818,0.8682712938125164
146,146000.0,2.865494728088379,5.779626846313477,0.964199268289382,0.8621800616049429
147,147000.0,2.5596725940704346,5.798331260681152,0.969974003051208,0.8662070277033083
148,148000.0,2.446953773498535,5.807405471801758,0.9766911726725089,0.866893589099477
149,149000.0,2.608180522918701,5.840588569641113,0.971953140269558,0.8668161179100539
150,150000.0,2.7404115200042725,5.789035797119141,0.9660618193992974,0.8695625742578692
151,151000.0,2.6587307453155518,5.881567478179932,0.9697630442091444,0.8656043563076317
152,152000.0,2.8162856101989746,5.807316780090332,0.9667618320649064,0.8617486224135898
153,153000.0,2.8648948669433594,5.817293643951416,0.9637553901717167,0.8698857095348728
154,154000.0,2.479199171066284,5.77813196182251,0.9736286634517423,0.864282678429376
155,155000.0,2.8752639293670654,6.038516044616699,0.963822542801967,0.8625001348912903
156,156000.0,2.5000085830688477,5.854178428649902,0.97234001547958,0.8644718245731449
157,157000.0,2.4966824054718018,5.919937610626221,0.9718191184437521,0.8625337527853176
158,158000.0,2.598933696746826,5.793674468994141,0.9692189506109639,0.8622751660566392
159,159000.0,2.7511165142059326,5.796440124511719,0.9660586277867652,0.8672452804780039
160,160000.0,2.683119535446167,5.942989826202393,0.9691015751820685,0.8624998202414408
161,161000.0,2.6112287044525146,5.935604572296143,0.9726589901917914,0.8628644525674072
162,162000.0,2.533041477203369,5.865190029144287,0.9712228104994596,0.863052671196116
163,163000.0,2.656306505203247,5.896129608154297,0.96970661291372,0.8626343756091481
164,164000.0,2.523977279663086,5.9350905418396,0.9733182432198036,0.8639818442552974
165,165000.0,2.6940231323242188,5.8303046226501465,0.9683424809363832,0.863400830168923
166,166000.0,2.8962011337280273,5.742578983306885,0.9639625946244321,0.8650085478148805
167,167000.0,2.609266519546509,6.043365001678467,0.9704581401464442,0.8603581233820874
168,168000.0,2.8976495265960693,5.671707630157471,0.9652466241410231,0.8631400865936996
169,169000.0,2.5316872596740723,5.968875408172607,0.9721599740079527,0.8619393644301038
170,170000.0,2.5686492919921875,5.919151782989502,0.9714414528110803,0.8636005244213995
171,171000.0,2.5643720626831055,5.887935638427734,0.9708995317236916,0.8657867717577367
172,172000.0,2.6113803386688232,5.855525493621826,0.9710545772907057,0.8639842898832669
173,173000.0,2.59651780128479,5.888081073760986,0.9695585189578857,0.860837722024797
174,174000.0,2.5797083377838135,5.955338001251221,0.9680357110343883,0.8589058495027565
175,175000.0,2.676072120666504,5.772078514099121,0.9675427493184283,0.8651874391103328
176,176000.0,2.7520856857299805,5.8359246253967285,0.9661650126796513,0.865736837086781
177,177000.0,2.5440871715545654,5.765842437744141,0.9695817108523969,0.8618964551131747
178,178000.0,2.5520684719085693,5.95525598526001,0.9717967074073957,0.8599114857141559
179,179000.0,2.780759811401367,5.867367744445801,0.966377800568482,0.8661646173878712
180,180000.0,2.690464973449707,5.932370662689209,0.9699095347367783,0.8655329643989357
181,181000.0,2.6476659774780273,5.8216729164123535,0.9685938549361641,0.8627145087127613
182,182000.0,2.4166946411132812,5.869641304016113,0.9758731535507482,0.8643080383387381
183,183000.0,2.4899215698242188,5.679050922393799,0.9725104799500349,0.8633032728673418
184,184000.0,2.7594892978668213,5.725728988647461,0.9680003435243554,0.8613402722284329
185,185000.0,2.5162220001220703,5.80350399017334,0.9720023986382795,0.8630339858477712
186,186000.0,2.4565277099609375,5.7975969314575195,0.9745614639834308,0.8614119043727393
187,187000.0,2.5288949012756348,5.831906795501709,0.9737710391445645,0.8622130150575573
188,188000.0,2.7056784629821777,5.821285247802734,0.9674315269311896,0.8616096146737351
189,189000.0,2.7234904766082764,5.93136739730835,0.9685927929456558,0.8605973061088686
190,190000.0,2.546767473220825,5.881656646728516,0.9712900805865774,0.8628792212909583
191,191000.0,2.309913396835327,5.842931747436523,0.974567716697826,0.8652877534868243
192,192000.0,2.645871639251709,5.870660781860352,0.9694850102905693,0.8664125609072209
193,193000.0,2.5066537857055664,5.959233283996582,0.9723573001527207,0.8614171587063796
194,194000.0,2.499931573867798,5.836481094360352,0.9720683538710378,0.8618922397931305
195,195000.0,2.572112798690796,5.935474395751953,0.9712555623784274,0.863465354602529
196,196000.0,2.595181703567505,5.830109119415283,0.9710838115940033,0.863984872374947
197,197000.0,2.482476234436035,5.786628246307373,0.9710250881094266,0.8623742493015307
198,198000.0,2.6140878200531006,5.766218662261963,0.9705546776009264,0.8631960502231585
199,199000.0,2.654062271118164,5.710000514984131,0.9699053407826121,0.8630764962066939
200,200000.0,2.87738037109375,5.755903244018555,0.9650857318481426,0.866151370671038
201,201000.0,2.5165913105010986,5.852460861206055,0.9731191687810278,0.8626948411555402
202,202000.0,2.658400058746338,5.779273986816406,0.9689790321577698,0.8615424505658178
203,203000.0,2.7343952655792236,5.836497783660889,0.9676979137496698,0.8616347712897362
204,204000.0,2.7487833499908447,5.944752216339111,0.966551584431438,0.8612253550481744
205,205000.0,2.461657762527466,5.771637916564941,0.9717565385157239,0.8603147353944063
206,206000.0,2.722494125366211,5.890157222747803,0.9687756878474797,0.8631229463433521
207,207000.0,2.609875202178955,5.826770782470703,0.9700274680650799,0.8634961626584278
208,208000.0,2.3920671939849854,5.764245986938477,0.9747357728425705,0.8624812820105365
209,209000.0,2.58451771736145,5.894773960113525,0.971030275210863,0.8619468472751283
210,210000.0,2.574860095977783,5.875433444976807,0.9720119859731008,0.8618196170877754
211,211000.0,2.583543062210083,5.827285289764404,0.9715724416623999,0.8610203583123215
212,212000.0,2.627187490463257,5.870114326477051,0.9681459662630468,0.8628141028024872
213,213000.0,2.559164524078369,5.726415157318115,0.9690373915069062,0.8612462392822131
214,214000.0,2.6629152297973633,5.961937427520752,0.9694953765387856,0.8599732875342587
215,215000.0,2.475800037384033,5.760165691375732,0.9725370976801162,0.8612243184969972
216,216000.0,2.591003656387329,5.780766010284424,0.9691417741271147,0.8607384459942987
217,217000.0,2.5760128498077393,5.822970390319824,0.9728855540370474,0.86187934633126
218,218000.0,2.473680257797241,5.780848979949951,0.9742553057145762,0.8650227533360639
219,219000.0,2.516390323638916,5.747828483581543,0.9741756125128724,0.8611886500981231
220,220000.0,2.5705010890960693,5.79540491104126,0.972299707673898,0.8652858812836037
221,221000.0,2.572664499282837,5.753514289855957,0.9707130454703047,0.861745729163306
222,222000.0,2.64280104637146,5.896540641784668,0.970357807189151,0.8634585187986302
223,223000.0,2.504096746444702,5.8413472175598145,0.9734650838072351,0.8602689331513063
224,224000.0,2.6474688053131104,5.83332633972168,0.9674910161493381,0.8626163522159956
225,225000.0,2.5083279609680176,5.855527400970459,0.9724296718244869,0.8625643265099883
226,226000.0,2.604090690612793,5.882676124572754,0.9713049961534859,0.8630534633783514
227,227000.0,2.8453404903411865,5.795995235443115,0.9646913808537693,0.8578644649099474
228,228000.0,2.631777763366699,5.828719139099121,0.9695804528510278,0.8643491570281282
229,229000.0,2.6143555641174316,5.830944538116455,0.9699672324334261,0.8597413980240473
230,230000.0,2.510566234588623,5.820943832397461,0.9729989966511047,0.862346090251807
231,231000.0,2.6229705810546875,5.816950798034668,0.9694346372832702,0.8619341193806624
232,232000.0,2.4591476917266846,5.852254867553711,0.9722878677676141,0.8597381778622409
233,233000.0,2.3774573802948,5.762205123901367,0.9732818361371657,0.8608505768883629
234,234000.0,2.7070326805114746,5.796848297119141,0.9682437901667316,0.8593463420405458
235,235000.0,2.412829637527466,5.731273174285889,0.974695986450844,0.8614351996061327
236,236000.0,2.363614797592163,5.888546943664551,0.9774025030685206,0.8580301328105183
237,237000.0,2.4823319911956787,5.911669731140137,0.9732152641816936,0.8588007919418814
238,238000.0,2.8844923973083496,5.8228607177734375,0.962825845417144,0.8610601638426647
239,239000.0,2.4876959323883057,5.835562229156494,0.9738805622779303,0.8630971790450971
240,240000.0,2.537768840789795,5.888919353485107,0.9717683248053373,0.8616238035047572
241,241000.0,2.5200998783111572,5.972241401672363,0.9720043161654178,0.8591528309120282
242,242000.0,2.4934194087982178,5.827235221862793,0.9702016189502893,0.8602222407855137
243,243000.0,2.7161500453948975,5.80494499206543,0.9685896728315707,0.8582874296336646
244,244000.0,2.4437150955200195,5.882631778717041,0.9740701580509528,0.8607851187970943
245,245000.0,2.5204968452453613,5.847396373748779,0.9706695124466412,0.860597366958825
246,246000.0,2.2708680629730225,5.7508134841918945,0.9784655145990007,0.8633598789642358
247,247000.0,2.564646005630493,5.769500732421875,0.9706165682951654,0.8618664287530103
248,248000.0,2.744870901107788,5.8086724281311035,0.9667786321516835,0.8619944306634619
249,249000.0,2.5859336853027344,5.8516340255737305,0.9707276343534662,0.8562259540049003
250,250000.0,2.451892614364624,5.891684055328369,0.9752107472123963,0.8605811954364982
251,251000.0,2.5591835975646973,5.848673343658447,0.971989794499074,0.861265477286968
252,252000.0,2.5217316150665283,5.815953254699707,0.9723620252355221,0.8607384118489178
253,253000.0,2.3791050910949707,5.874760150909424,0.9743621535998467,0.8614534406204933
254,254000.0,2.427356481552124,5.776390552520752,0.9741443582809887,0.8589551051521126
255,255000.0,2.5462849140167236,5.961424350738525,0.972340471728127,0.8597130469745204
256,256000.0,2.6112380027770996,5.925239562988281,0.9663572284225652,0.8576411633763238
257,257000.0,2.754173755645752,5.899990081787109,0.9685008175790791,0.8586971642857425
258,258000.0,2.4699461460113525,5.85746955871582,0.9741815915360302,0.8590575547089914
259,259000.0,2.6404318809509277,5.9017133712768555,0.9715920569935347,0.8610517319356428
260,260000.0,2.4264800548553467,5.86570405960083,0.9763208715744742,0.8614356972471567
261,261000.0,2.2971270084381104,5.8607354164123535,0.9766817184869608,0.856864864989984
262,262000.0,2.412989616394043,5.9123759269714355,0.9738843285262321,0.855422231245679
263,263000.0,2.5044033527374268,5.905048370361328,0.9727341978483517,0.8576245160137917
264,264000.0,2.64802885055542,5.910488128662109,0.9684517065193868,0.8585430688463892
265,265000.0,2.570582151412964,5.968296051025391,0.9728782012793122,0.8587219383404319
266,266000.0,2.6314830780029297,5.888458728790283,0.9683690881728163,0.8567358466849485
267,267000.0,2.613220453262329,5.830041885375977,0.9696368719085338,0.8606698482297089
268,268000.0,2.4417102336883545,5.881683349609375,0.975035267901568,0.8601000060009661
269,269000.0,2.378787040710449,5.775296211242676,0.9732807623012844,0.8579782077101239
270,270000.0,2.425905227661133,5.897913455963135,0.9751764631538898,0.8558733245798198
271,271000.0,2.5955615043640137,5.9173054695129395,0.9693935117631215,0.8562266042078784
272,272000.0,2.473865270614624,5.7643303871154785,0.9727217427413686,0.8613749212609809
273,273000.0,2.5612547397613525,5.861124038696289,0.9719617158279925,0.8596907759995661
274,274000.0,2.487743616104126,5.835325717926025,0.9733799573986456,0.8609559512014177
275,275000.0,2.509310245513916,5.794504642486572,0.9736993025920879,0.8578682474717315
276,276000.0,2.4489171504974365,5.828547954559326,0.9742736834072815,0.8618366065563849
277,277000.0,2.544752836227417,5.831862926483154,0.9722489690573032,0.8581896484503624
278,278000.0,2.4307444095611572,5.926806449890137,0.9736342289811699,0.8595578777834004
279,279000.0,2.438148260116577,5.766088485717773,0.9733031895295758,0.856152401018539
280,280000.0,2.4590933322906494,5.776553630828857,0.9734605136265655,0.8577024934184406
281,281000.0,2.540414810180664,5.860508441925049,0.972276215740481,0.8593185887815543
282,282000.0,2.4740612506866455,5.917537689208984,0.9735546578221117,0.8574975310015561
283,283000.0,2.758204698562622,5.775683879852295,0.9659940028330664,0.861462258213311
284,284000.0,2.6343791484832764,5.839036464691162,0.9683634303196653,0.8614573832972938
285,285000.0,2.443871021270752,5.801120758056641,0.9734299342905224,0.8623808048366213
286,286000.0,2.5271713733673096,5.741553783416748,0.9704892702206738,0.8624020027728236
287,287000.0,2.312298059463501,5.852194309234619,0.9785756989920606,0.8602996983780913
288,288000.0,2.312204599380493,5.857519149780273,0.9755063331994399,0.8604174509380805
289,289000.0,2.3638057708740234,5.85634708404541,0.9752538851217096,0.8576944305815088
290,290000.0,2.614199638366699,5.872179985046387,0.9675918882152837,0.8615525350835541
291,291000.0,2.5700058937072754,5.836888790130615,0.9705287020079129,0.8589963580278759
292,292000.0,2.4075167179107666,5.836749076843262,0.9747842855887346,0.8586319928014874
293,293000.0,2.488518714904785,5.9201340675354,0.9738528652654376,0.8548176210031957
294,294000.0,2.539924144744873,5.837745189666748,0.9733466226172183,0.860360507946601
295,295000.0,2.427844285964966,5.908876419067383,0.9752722758605992,0.8567961750347843
296,296000.0,2.3687663078308105,5.747669219970703,0.9756291622148532,0.8573448691133353
297,297000.0,2.430938482284546,5.92081356048584,0.9741837557152822,0.863115012827419
298,298000.0,2.5498342514038086,5.7566819190979,0.9718018234782183,0.8573136968464036
299,299000.0,2.5088682174682617,5.860876560211182,0.9716784200697053,0.8603611759285427
300,300000.0,2.4048893451690674,5.698335647583008,0.9756273295802492,0.8622721997734506
301,301000.0,2.594123363494873,5.762404918670654,0.9730219691168827,0.861078552005692
302,302000.0,2.5047900676727295,5.905130863189697,0.9734993311077782,0.8590673849939399
303,303000.0,2.631072759628296,5.879257678985596,0.9702502027309459,0.8578178389657893
304,304000.0,2.5518829822540283,5.904496669769287,0.9714872517220144,0.860629657724423
305,305000.0,2.324052572250366,5.788122653961182,0.9767796672472366,0.8597344514694433
306,306000.0,2.3655717372894287,5.871461391448975,0.9746009082599768,0.8580140930959035
307,307000.0,2.3280811309814453,5.836915493011475,0.976267108412236,0.8611680297221869
308,308000.0,2.6900103092193604,5.790484428405762,0.966144934977614,0.857519460689217
309,309000.0,2.471713066101074,5.891566753387451,0.9750332695341373,0.8580586366517757
310,310000.0,2.3871848583221436,5.917078018188477,0.9774802092790045,0.8623615115937286
311,311000.0,2.5027689933776855,5.8955559730529785,0.9733112983488175,0.8600347106221533
312,312000.0,2.487550735473633,5.755074977874756,0.9731450562634903,0.8596188479889553
313,313000.0,2.471989154815674,5.823071479797363,0.9720482729364817,0.8629787161730872
314,314000.0,2.618792772293091,5.778077602386475,0.9698751103339767,0.861706647721404
315,315000.0,2.339028835296631,5.795119762420654,0.9738532870887412,0.859557272059762
316,316000.0,2.344709873199463,5.836545467376709,0.9763655097071365,0.8611693649252946
317,317000.0,2.432488203048706,5.888857841491699,0.9745915524726757,0.8588779693703626
318,318000.0,2.4091591835021973,5.728855133056641,0.9744848863036276,0.8600331628669294
319,319000.0,2.4089348316192627,5.836185455322266,0.9731770548690045,0.85640947576148
320,320000.0,2.31960391998291,5.840275287628174,0.9769049832814545,0.856648125290638
321,321000.0,2.5169894695281982,5.81766414642334,0.9718754881130459,0.8595170016923352
322,322000.0,2.466326951980591,5.82318639755249,0.9749921833579697,0.8568516907604063
323,323000.0,2.7336318492889404,5.887243747711182,0.9680249172140156,0.854109209367359
324,324000.0,2.534578561782837,5.933683395385742,0.9713403205646116,0.860375463927735
325,325000.0,2.6052441596984863,5.829699516296387,0.9704911423427767,0.8601777903601012
326,326000.0,2.3085134029388428,5.853785514831543,0.9755625368076248,0.8610479005306395
327,327000.0,2.5226516723632812,5.848487854003906,0.9723815637844136,0.8535283113406064
328,328000.0,2.4873251914978027,5.842624187469482,0.9722821465531075,0.8588353780916512
329,329000.0,2.509617328643799,5.897158622741699,0.97188896830033,0.854544044074461
330,330000.0,2.1250905990600586,5.850468635559082,0.9801073078864861,0.8561573693919668
331,331000.0,2.6030521392822266,5.827996253967285,0.9707894040477325,0.855035147391198
332,332000.0,2.5274767875671387,5.82839822769165,0.9725775667736583,0.8547842919701842
333,333000.0,2.3141443729400635,5.93623161315918,0.976755908795346,0.8550807917745011
334,334000.0,2.392512559890747,5.853315353393555,0.974812347262348,0.85702675615691
335,335000.0,2.5444867610931396,5.902006149291992,0.9727847077132218,0.8550653987835097
336,336000.0,2.503818988800049,5.782696723937988,0.9738799155051887,0.8577557826627593
